"FID_DeerRa","COUNTY_NAM","Shape_Leng","Shape_Area","FID_dmu_19","UNIT_ID","DMUArea","AREA_SQM"
64,"Vilas",4760403.70715,2209790092.53,20,"36",858.210030993,190.113755442
64,"Vilas",4760403.70715,2209790092.53,24,"39",1133.49465418,16.9966399249
64,"Vilas",4760403.70715,2209790092.53,25,"31",1173.63054125,7.29591319009
64,"Vilas",4760403.70715,2209790092.53,26,"38",1136.48305865,13.2861688858
65,"Walworth",3481705.87467,459532476.62,105,"76A",2412.79764717,0.519909841109
65,"Walworth",3481705.87467,459532476.62,106,"77C",2026.77892491,74.4611195652
65,"Walworth",3481705.87467,459532476.62,117,"77B",3763.63375833,94.460217227
65,"Walworth",3481705.87467,459532476.62,118,"77A",1923.11837472,7.98516049369
66,"Washburn",4370980.09987,1931663997.19,11,"9",1199.53687631,68.1567231094
66,"Washburn",4370980.09987,1931663997.19,13,"8",1030.4053157,68.9024331055
66,"Washburn",4370980.09987,1931663997.19,18,"11",1013.75261095,140.303999136
66,"Washburn",4370980.09987,1931663997.19,19,"12",753.793017929,236.449397604
66,"Washburn",4370980.09987,1931663997.19,30,"17",740.779868186,140.960130511
66,"Washburn",4370980.09987,1931663997.19,32,"15",1313.74466971,90.104731076
66,"Washburn",4370980.09987,1931663997.19,37,"22",1650.25675104,0.942224448174
67,"Washington",3590661.5696,486338271.69,92,"68",3086.92852114,9.72598637379
67,"Washington",3590661.5696,486338271.69,93,"69",3597.13278594,109.99142587
67,"Washington",3590661.5696,486338271.69,106,"77C",2026.77892491,47.3110401032
67,"Washington",3590661.5696,486338271.69,117,"77B",3763.63375833,20.7478041275
68,"Waukesha",5475419.17595,637160321.427,105,"76A",2412.79764717,5.77481098007
68,"Waukesha",5475419.17595,637160321.427,106,"77C",2026.77892491,170.013475609
68,"Waukesha",5475419.17595,637160321.427,117,"77B",3763.63375833,70.2206888833
69,"Waupaca",5531360.39538,1244691964.89,68,"62A",1356.23520943,9.43238281574
69,"Waupaca",5531360.39538,1244691964.89,70,"62B",1348.79698079,171.218097397
69,"Waupaca",5531360.39538,1244691964.89,71,"63A",1730.698554,129.26159401
69,"Waupaca",5531360.39538,1244691964.89,78,"65B",1345.84291751,164.9288181
69,"Waupaca",5531360.39538,1244691964.89,82,"66",1547.06390509,5.73736210568
70,"Waushara",4380922.3824,993201694.516,74,"57C",1139.39368842,3.4632963093
70,"Waushara",4380922.3824,993201694.516,77,"65A",971.310369347,94.7990910184
70,"Waushara",4380922.3824,993201694.516,78,"65B",1345.84291751,135.156577406
70,"Waushara",4380922.3824,993201694.516,81,"53",1640.73778259,14.1007999769
70,"Waushara",4380922.3824,993201694.516,82,"66",1547.06390509,43.8245467381
70,"Waushara",4380922.3824,993201694.516,88,"67A",1247.28445156,46.6677472033
70,"Waushara",4380922.3824,993201694.516,89,"67B",798.616288463,36.2715778223
70,"Waushara",4380922.3824,993201694.516,90,"54A",1649.17074422,9.19368169801
71,"Winnebago",2193249.15022,292840117.064,67,"63B",2207.50260528,0.000284102457633
71,"Winnebago",2193249.15022,292840117.064,82,"66",1547.06390509,101.869264944
71,"Winnebago",2193249.15022,292840117.064,83,"W",534.17182822,0.192024462159
71,"Winnebago",2193249.15022,292840117.064,92,"68",3086.92852114,11.0046278127
72,"Wood",4995950.97595,1444341977.33,64,"57A",817.493801084,21.644798317
72,"Wood",4995950.97595,1444341977.33,66,"57",1038.48827101,7.60953056948
72,"Wood",4995950.97595,1444341977.33,72,"57B",1204.39177832,127.112578257
72,"Wood",4995950.97595,1444341977.33,74,"57C",1139.39368842,106.732381422
72,"Wood",4995950.97595,1444341977.33,76,"55",1753.38664049,0.0183751201008
72,"Wood",4995950.97595,1444341977.33,79,"56",954.930937222,125.845228088
72,"Wood",4995950.97595,1444341977.33,81,"53",1640.73778259,168.700663419
