16568,16974,16730,18382,20118,22190,22445,23947,23537,19911,20135,20049,19918,19857,21382,20953,20360,19662,18481,17688,17416,16303,16711,16364,17635,19235,19300,18507,18512,19543
16286,16949,17229,18317,19418,22537,23281,23285,22702,20771,20792,19172,19564,20578,21449,20527,20426,19692,18474,18094,17258,15535,16999,17291,17350,18423,19449,18998,18571,19397
16508,17249,16864,18110,19907,22715,22845,23127,22882,20834,20924,19268,19254,20385,21734,20623,20267,19865,18574,17658,17082,16020,17301,17026,17001,18343,19730,19334,18374,19008
16777,17432,16684,18101,19980,22444,22742,23533,23114,20581,20628,19191,19456,20708,21676,20318,20340,19955,18239,17756,17774,15926,16442,16976,17676,18479,19481,19286,18238,18880
16533,17506,16911,18099,19926,22434,22552,23502,23498,20641,20175,19172,19861,20610,21385,20548,20494,19650,18226,18055,17653,15676,16651,17192,17477,18268,19555,19490,18349,18722
16602,17146,16713,18067,20034,22851,22763,23020,23007,20832,20617,19341,19810,20365,21012,20501,20967,20108,18056,17401,17384,16203,17138,16910,17115,18467,19647,19153,18382,19200
16336,16783,16685,18516,20342,22509,22351,23157,23295,20840,20577,19342,19653,20240,21196,20751,20907,19810,17947,17686,17621,15928,16819,17196,17508,18208,19193,19272,18817,19328
16259,17599,17030,17831,19877,22838,22705,23127,23138,20788,20676,19322,19401,20303,21663,20752,20397,19738,18250,17685,17621,16152,16660,16797,17591,18509,19276,19373,18703,18750
16331,17373,16823,17930,19997,22792,22832,23347,22864,20272,20805,19967,19618,19895,21196,20664,20781,20244,18223,17118,17314,16447,17018,16819,17448,18394,19190,19338,18807,18965
16634,16862,16374,18291,20383,22509,22580,23675,23077,19896,20529,20269,19916,19762,21051,20705,20640,20078,18575,17560,17004,15814,17064,17346,17658,18257,18958,19033,18803,19507
16422,17207,17062,18122,19616,22611,23080,23353,22889,20595,20600,19356,19793,20532,21178,20305,20691,20210,18296,17388,17294,16230,17091,16799,17194,18620,19603,19067,18438,19172
16189,17005,16745,18366,20249,22577,22593,23238,22921,20591,20945,19637,19416,20101,21317,20614,20769,20136,18214,17424,17263,15893,17102,17568,17447,17659,19036,19780,19043,18974
16175,17141,16990,18001,19963,22901,22659,23071,23184,20627,20495,19698,19778,19920,21224,20924,20625,19825,18423,17471,17114,16350,17214,16617,17273,18796,19289,18892,18841,19333
15866,17171,17391,18270,19611,22487,22854,23389,23137,20558,20480,19551,19806,20107,21132,20864,20879,19710,17983,17702,17633,16068,16785,16946,17522,18399,19155,19313,19013,19031
16566,17217,17037,18282,19644,22349,22966,23541,23019,20596,20623,19231,19519,20592,21617,20452,20298,19895,18482,17687,17287,16102,17096,16763,17041,18681,19893,19096,18158,19083
16325,17487,16893,17955,19854,22682,22972,23371,22754,20501,20969,19496,19295,20368,21656,20513,20382,19896,18313,17867,17628,15581,16449,17541,17988,17903,18883,19657,18885,18745
16656,16812,16488,18326,20244,22640,22738,23287,22824,20434,20883,19820,19618,19956,21056,20708,21040,20115,17925,17287,17565,16308,16869,16834,17472,18587,19298,18917,18572,19534
16723,17398,16484,17818,20209,22968,22744,23147,22886,20459,20784,19830,19679,19937,21083,20758,20945,20006,18017,17444,17530,16135,16860,17022,17467,18333,19358,19303,18478,19006
16457,17361,16512,17975,20453,22860,22375,23072,23134,20718,20832,19501,19348,20225,21523,20532,20590,20224,18197,17210,17505,16322,16778,16985,17647,18188,19068,19531,18826,18862
16602,17311,16500,17922,20325,22936,22521,23070,23175,20634,20461,19588,20003,20217,20808,20478,21110,20228,17998,17352,17431,16056,16984,17238,17419,18083,19288,19469,18621,18983
16319,17555,16930,17855,19920,22840,22800,23161,22928,20685,20902,19437,19229,20288,21816,20615,20155,19944,18643,17575,17141,16052,17075,17071,17358,18213,19340,19546,18692,18726
16674,17290,16630,18083,20033,22496,22779,23691,23096,20087,20413,19876,20003,20148,20959,20524,20910,20062,18027,17579,17694,15961,16543,17080,17777,18410,19191,19188,18519,19089
16474,16936,16787,18412,20085,22424,22590,23424,23195,20504,20542,19637,19736,20024,21133,20896,20956,19757,17873,17578,17708,16251,16806,16714,17357,18675,19491,19008,18511,19327
16564,17118,16363,18183,20582,22705,22256,23196,23320,20625,20522,19534,19743,20243,21172,20553,20781,20026,18174,17656,17458,15706,16780,17568,17720,17837,18991,19578,18821,19036
16295,16903,16871,18418,20154,22580,22460,23091,23247,20887,20631,19364,19559,20121,21310,20905,20801,19754,18074,17536,17397,16272,17188,16798,17047,18492,19595,19185,18619,19259
16051,17242,17145,18164,19763,22648,22938,23245,22820,20624,20883,19524,19480,20221,21338,20578,20706,20102,18231,17394,17303,16117,17095,17167,17331,18059,19237,19588,18927,18891
16264,17293,16953,17873,19851,23022,22924,22946,22856,20786,20774,19476,19609,20181,21289,20725,20632,19826,18354,17744,17254,15846,17016,17205,17466,18280,19185,19255,18820,19107
15936,17491,17385,18331,19676,22221,22720,23559,23193,20685,20680,19155,19321,20596,21726,20435,20425,20045,18177,17430,17605,16244,16843,16990,17321,18031,19434,19932,18804,18419
16648,17151,16595,17997,20045,22905,22962,23086,22634,20637,21059,19557,19357,20251,21499,20496,20420,20118,18600,17525,16996,15917,17243,17243,17273,18240,19401,19215,18516,19226
16141,17075,17070,18437,20043,22380,22405,23332,23390,20737,20583,19415,19383,20067,21667,21047,20446,19561,18257,17654,17408,16311,17095,16659,17104,18569,19582,19280,18672,19040
16389,16985,16843,18313,20082,22373,22344,23630,23856,20384,19577,19401,20606,20626,20772,20229,20715,20113,18411,17664,17333,15936,16763,16914,17720,18758,19100,18770,18737,19470
15935,17032,17225,18369,19957,22611,22490,23061,23306,20845,20518,19551,19781,19842,20913,21084,21320,19874,17621,17087,17587,16860,17296,16349,16816,18635,19694,19301,18787,19064
16080,16996,17104,18426,19837,22364,22810,23503,22975,20424,20748,19699,19600,20009,21143,20834,21094,19896,17609,17411,18053,16368,16411,16707,17788,18571,19038,19164,18957,19195
16558,17100,16873,18312,19865,22313,22740,23639,23256,20481,20387,19255,19683,20709,21603,20257,20179,20039,18592,17667,17372,16049,16734,16759,17580,18825,19395,18850,18431,19309
16648,17426,17005,18106,19533,22343,23156,23770,22920,20293,20523,19353,19752,20807,21438,19974,20293,20388,18628,17404,17172,16127,17048,16878,17219,18558,19739,19199,18175,18938
15820,17148,17355,18163,19558,22573,23007,23455,23041,20411,20386,19541,20019,20459,21044,20245,20648,20289,18469,17456,17190,15940,16897,17220,17778,18252,18758,19250,19277,19163
16163,17319,17002,17924,19839,22913,22911,23086,22897,20651,20683,19567,19771,20162,21059,20669,20907,19920,18067,17673,17527,15841,16764,17300,17694,18127,18986,19410,18976,19004
16054,16899,17037,18607,19972,22127,22649,23723,23113,20332,20705,19562,19458,20392,21530,20306,20487,20395,18305,17091,17454,16459,16773,16783,17684,18443,18976,19248,19050,19197
16451,17366,16873,17984,19923,22795,22773,23139,23097,20755,20492,19316,19881,20470,21040,20389,20870,20157,18149,17440,17353,16089,17099,17084,17195,18234,19548,19436,18503,18910
16683,17387,16719,18021,19979,22671,22800,23349,23022,20499,20582,19557,19788,20295,21143,20485,20742,20123,18307,17445,17168,16087,17308,17094,16959,18212,19809,19473,18237,18868
16502,17236,16712,18018,20019,22761,22862,23358,22873,20260,20689,19974,19819,19889,21022,20723,20809,20046,18381,17499,17033,15945,17317,17290,17195,18104,19398,19396,18615,19066
16491,17716,16836,17780,19874,22867,23047,23275,22576,20328,21091,19972,19449,19834,21189,20720,20883,20233,18222,17140,17037,16276,17596,17252,16725,17729,19830,20063,18400,18382
16321,17012,16708,18208,20298,22687,22361,23193,23366,20677,20482,19462,19624,20272,21478,20580,20394,20049,18508,17414,17230,16265,16939,16771,17587,18650,19069,18971,18883,19354
16256,17340,16998,17900,19705,22837,23157,23350,22651,20225,20826,20002,19723,19894,21142,20708,20637,20022,18563,17584,16916,15828,17316,17387,17311,18051,19212,19429,18833,19008
16045,17018,17274,18171,19431,22648,23327,23403,22634,20351,20745,19731,19782,20178,21192,20574,20496,19926,18700,17841,16874,15580,17249,17467,17435,18190,19078,19136,18985,19350
15653,17427,17695,18342,19456,22285,22787,23453,23265,20729,20524,19299,19509,20189,21534,21065,20599,19335,18058,18052,17633,15818,16901,17205,17245,17976,19429,19896,18958,18493
16419,17129,16440,18294,20757,22660,21913,23021,23541,20957,20649,19269,19310,20298,21645,20602,20502,20152,18268,17171,17344,16444,17082,16905,17290,18154,19314,19605,18772,18904
16182,17113,17083,18191,19786,22655,22840,23227,23090,20688,20457,19386,19929,20387,21013,20493,20853,20030,18198,17582,17319,15962,17057,17145,17346,18282,19302,19272,18791,19152
16352,17399,16694,17862,20225,22980,22584,23047,23037,20597,20765,19729,19522,19974,21400,20759,20497,19999,18560,17477,16968,16017,17307,17260,17276,18023,19237,19574,18822,18869
16280,17504,16944,18101,19942,22426,22691,23585,23114,20444,20738,19417,19258,20465,21927,20482,20045,19894,18566,17795,17486,15784,16556,17281,17852,18079,19020,19644,18828,18665
16704,16914,16295,18066,20526,23121,22485,22655,22964,21075,20853,19286,19590,20353,21117,20417,20914,20311,18159,17220,17247,16211,17168,17064,17300,18330,19321,19095,18603,19447
16625,17192,16543,17914,20246,22920,22534,23165,23295,20500,20256,19708,20174,20108,20749,20608,21100,20098,17957,17368,17605,16295,16718,16707,17649,18777,19189,18845,18607,19360
16396,17202,16780,18151,20152,22576,22473,23430,23370,20412,20339,19657,19866,20205,21208,20512,20618,20218,18389,17199,17210,16461,17103,16660,17316,18628,19365,19126,18662,19129
16692,17216,16873,18312,19710,22231,23064,23836,22828,20104,20749,19817,19578,20081,21378,20775,20608,19738,18211,17800,17490,15926,16924,17007,17207,18451,19774,19235,18160,19038
16395,17482,16974,17848,19830,22879,22783,23077,23160,20859,20480,19179,19710,20531,21400,20521,20476,19840,18370,17784,17401,15915,16864,17010,17443,18454,19404,19259,18558,18926
16747,17350,16713,17743,19798,23033,23100,23143,22831,20484,20475,19672,20178,20232,20671,20464,21091,20138,18121,17502,17315,16029,17073,16986,17267,18576,19571,18969,18296,19243
16204,17255,17065,18166,19802,22544,22777,23360,23197,20713,20417,19109,19748,20828,21471,20106,20247,20178,18710,17695,17090,15713,16998,17384,17537,18105,19154,19428,18829,18981
16185,17539,17406,18209,19422,22130,22934,23947,23296,20187,20243,19494,19805,20507,21554,20427,20152,19939,18714,17681,17107,16049,17148,16896,17124,18432,19692,19468,18465,18661
16142,16866,16779,18390,20328,22687,22408,23041,23129,20738,20763,19692,19623,19823,20983,20946,21251,20010,17702,17172,17615,16484,17019,16849,17321,18285,19197,19349,18987,19233
15776,17381,17320,18037,19822,22717,22593,23201,23331,20667,20436,19542,19684,20033,21372,20968,20606,19630,18205,17728,17522,16079,16759,16940,17673,18357,18935,19420,19214,18864
16396,17078,16726,18324,20105,22484,22740,23427,22911,20459,20819,19596,19551,20280,21285,20449,20713,20163,18241,17511,17347,15835,16957,17484,17504,17860,19167,19604,18785,19011
16419,16959,16831,18413,20085,22423,22479,23370,23444,20674,20237,19359,19937,20276,21157,20874,20725,19410,18162,18257,17528,15441,16809,17416,17475,18219,19359,19228,18600,19247
17032,17301,16294,17939,20263,22726,22646,23402,23177,20457,20390,19419,19894,20606,21259,20230,20466,20061,18459,17857,17431,15585,16608,17337,17789,18373,19270,19072,18270,19200
16512,17392,17001,18233,19736,22278,22866,23687,23082,20436,20626,19356,19454,20518,21704,20490,20251,19857,18436,17763,17446,15959,16849,16981,17318,18401,19653,19398,18314,18816
16305,17093,16983,18322,19827,22283,22770,23760,23256,20253,20287,19492,19893,20612,21390,20156,20239,20233,18746,17579,17113,15901,16888,17101,17675,18461,19084,19080,18791,19238
16145,17279,17212,18208,19720,22442,22754,23518,23248,20413,20405,19676,19784,19981,21257,21025,20718,19529,18098,17827,17579,16071,16844,16818,17368,18558,19429,19237,18686,18984
16462,17507,17064,17849,19596,22817,23126,23244,22769,20558,20835,19589,19464,20095,21517,20872,20431,19654,18443,17800,17218,16005,17169,16902,17077,18522,19737,19245,18338,18906
16361,16679,16528,18492,20466,22555,22351,23222,23225,20666,20624,19454,19617,20378,21365,20342,20470,20299,18608,17366,16978,15981,17173,17292,17525,18168,18966,19158,18990,19511
16267,16713,16978,18609,19977,22368,22611,23295,23224,20773,20511,19329,19735,20271,21190,20769,20821,19749,18098,17704,17414,16044,17098,16941,17160,18511,19526,19035,18635,19456
16251,17103,16984,18362,19893,22314,22744,23642,23113,20324,20589,19643,19620,20204,21403,20660,20564,19870,18232,17682,17557,15970,16681,17053,17678,18370,19128,19261,18808,19108
16421,17825,17054,17907,19701,22331,22787,23879,23364,20220,20190,19352,19860,20813,21497,20049,20269,20225,18419,17588,17670,15983,16373,17010,17891,18341,19195,19566,18557,18477
16163,17658,17206,17845,19616,22673,22955,23421,23004,20514,20713,19420,19294,20394,22020,20639,19762,19651,18985,18060,17043,15603,16931,17303,17582,18189,19181,19521,18792,18672
16301,17197,16848,18182,20214,22616,22262,23223,23631,20770,20166,19298,19898,20378,21237,20604,20665,19949,18202,17471,17474,16310,16886,16695,17420,18626,19333,19154,18711,19094
16489,17201,16757,18349,20171,22390,22422,23392,23432,20756,20307,19101,19865,20766,21192,20145,20702,20289,18248,17421,17323,16006,17112,17262,17164,17990,19589,19659,18474,18838
16473,17281,16849,18275,20086,22484,22511,23247,23210,20863,20776,19239,19218,20224,21755,21018,20496,19399,18032,17973,17764,15943,16749,16982,17277,18320,19667,19493,18385,18826
16046,17050,17078,18626,20073,22143,22402,23535,23354,20598,20580,19481,19545,20095,21274,20916,21026,19745,17623,17536,17965,16236,16671,16971,17418,18117,19338,19692,18853,18825
15691,16910,17421,18766,19736,21995,22681,23662,23213,20591,20559,19256,19648,20577,21227,20296,20936,20299,17801,17206,17843,16327,16611,17002,17678,18102,18965,19624,19237,18953
16673,16879,16599,18358,20093,22499,22768,23409,22969,20478,20674,19613,19726,20131,21090,20796,20998,19691,17790,17883,17929,15806,16423,17085,17780,18538,19225,18925,18508,19472
15800,16945,17195,18468,19888,22270,22667,23746,23212,20020,20412,20145,19956,19677,20932,20994,21017,19813,17962,17573,17628,16054,16645,17096,17886,18264,18677,19294,19370,19206
15951,17035,17078,18334,20020,22557,22516,23258,23356,20661,20297,19463,20040,20289,20881,20521,21004,20124,18091,17429,17347,16032,17052,17255,17446,18033,19049,19509,19120,19064
16683,17030,16525,18286,20254,22425,22490,23588,23346,20327,20307,19610,19927,20320,21159,20505,20691,19964,18175,17697,17643,15914,16525,17020,17825,18564,19136,18969,18560,19346
15969,17270,17294,18099,19580,22737,23096,23132,22740,20777,20872,19321,19549,20462,21268,20339,20734,20297,18252,17260,17251,16206,17154,17095,17282,18128,19262,19534,18945,18909
16471,16946,16857,18290,19810,22419,22963,23706,23022,20088,20313,19824,20253,20335,20697,20159,21000,20549,18210,17091,17298,16360,16972,16761,17496,18728,19250,18811,18636,19497
16483,17285,16747,17953,20026,22952,22830,22984,22851,20740,20817,19564,19634,20075,21140,20782,20850,19851,18206,17689,17216,15823,17249,17375,17131,18002,19507,19519,18560,18970
16069,17019,17096,18360,19899,22419,22690,23494,23101,20383,20728,19783,19387,19871,21648,21044,20351,19619,18437,17698,17320,16153,16934,16791,17495,18606,19155,19082,18937,19241
15978,17060,17241,18579,19783,21984,22648,23945,23349,20163,20362,19647,19712,20283,21463,20579,20432,19930,18342,17617,17507,16057,16685,16981,17708,18371,19038,19337,18998,19033
16542,17148,16812,18177,20024,22676,22604,23168,23326,20795,20235,19231,20120,20597,20886,20212,20856,20384,18385,17195,16909,16306,17654,16919,16670,18367,19931,19290,18292,19100
16243,17315,16960,18031,20044,22777,22493,23093,23360,20837,20433,19288,19673,20379,21417,20558,20494,20055,18404,17335,17235,16421,17126,16644,17234,18614,19429,19209,18703,19008
15932,16986,17350,18224,19445,22727,23318,23147,22490,20636,21056,19648,19500,19966,21169,20933,20938,19699,18000,17767,17511,15881,16910,17175,17491,18298,19114,19189,19024,19292
16125,16952,17046,18279,19916,22688,22733,23117,23029,20743,20750,19513,19463,20061,21532,20905,20371,19696,18625,17737,16932,15972,17392,17050,17121,18401,19373,19137,18839,19314
16457,17306,16821,18268,20035,22268,22580,23794,23334,20159,20336,19717,19819,20263,21358,20517,20409,19998,18548,17656,17171,15869,17052,17251,17357,18120,19404,19528,18566,18851
16714,17498,16971,17888,19466,22725,23402,23362,22528,20526,20876,19395,19664,20578,21171,20186,20783,20345,18181,17295,17369,16251,17119,16852,17019,18493,19918,19271,18067,18900
16436,17541,17163,18018,19495,22449,23138,23690,22878,20192,20642,19788,19687,20054,21274,20814,20732,19769,18066,17637,17621,16201,16846,16731,17240,18589,19719,19310,18310,18784
16376,17057,17003,18590,19829,21969,22810,24031,23049,19917,20629,20057,19658,19836,21257,20879,20757,19884,18147,17461,17382,16251,17145,16889,17057,18338,19694,19417,18453,18989
16642,16954,16549,18298,20175,22561,22727,23406,22996,20392,20541,19687,20046,20273,20671,20307,21286,20443,17832,17152,17559,16227,16911,17070,17428,18289,19337,19204,18548,19302
16372,16978,16869,18419,20070,22425,22512,23332,23350,20756,20382,19219,19809,20527,21201,20437,20765,20056,18111,17482,17509,16177,16917,16884,17338,18483,19444,19172,18599,19219
16667,16952,16491,18458,20447,22528,22336,23078,23166,20994,20874,19192,19272,20305,21494,20756,20813,19844,17872,17522,17685,16196,16953,16970,17124,18252,19710,19426,18341,19094
16662,16880,16579,18400,20156,22483,22745,23370,22855,20550,20951,19530,19348,20260,21487,20547,20610,20100,18202,17382,17463,16249,16903,16836,17389,18571,19444,19011,18452,19397
16271,17303,16866,18160,20105,22482,22491,23518,23351,20435,20397,19460,19748,20562,21360,20065,20496,20664,18415,16829,17305,16705,16915,16564,17539,18582,19158,19271,18829,18963
16511,17698,16898,17911,20011,22591,22484,23427,23421,20551,20440,19470,19503,20199,21682,20844,20336,19698,18304,17602,17531,16368,16878,16546,17209,18648,19742,19416,18298,18597
16623,17501,16927,17958,19672,22660,23108,23316,22709,20684,21012,19282,19171,20439,21823,20664,20289,19649,18292,17958,17640,15815,16657,17042,17460,18429,19602,19326,18262,18842
16094,16994,17127,18456,19797,22181,22765,23856,23182,20035,20461,19954,19721,19927,21429,20881,20362,19693,18567,17830,17204,15866,16933,17081,17587,18435,19077,19131,18942,19246
16062,16953,16947,18258,20087,22834,22677,22889,22855,20878,21050,19611,19315,19772,21279,21170,21044,19657,17756,17535,17708,16238,16859,16928,17453,18324,19132,19295,19023,19223
16289,17423,16965,17990,19873,22662,22815,23445,23057,20289,20508,19851,19912,20004,20966,20675,20956,20082,18074,17366,17428,16211,16986,16998,17373,18253,19322,19475,18723,18843
16309,16792,16743,18485,20248,22651,22573,22949,22906,20957,21011,19416,19405,20055,21111,20825,21240,20019,17635,17234,17663,16396,17082,16939,17118,18205,19482,19398,18719,19243
16337,17355,16669,17919,20376,22996,22306,22830,23299,21024,20699,19265,19360,20237,21612,20795,20504,19796,18198,17590,17575,16158,16717,16915,17646,18379,19099,19358,18850,18948
16686,17510,16987,18171,19584,22072,23027,24205,23095,19758,20385,19973,19814,20088,21382,20756,20475,19677,18248,17877,17682,15974,16581,16791,17497,18694,19667,19171,18137,18847
16155,17224,17146,18259,19757,22502,22840,23331,23007,20664,20743,19449,19458,20117,21483,21019,20615,19376,18109,18157,17622,15585,16764,17373,17479,18071,19314,19535,18757,18903
16662,16638,16421,18591,20411,22490,22526,23183,22974,20784,20862,19359,19544,20372,21133,20423,21023,20255,17906,17283,17543,16172,16975,17103,17321,18255,19412,19173,18534,19484
16104,16687,17042,18722,19931,22159,22682,23607,23156,20425,20529,19578,19751,20225,21234,20639,20637,19890,18397,17742,17145,15755,17177,17388,17321,18084,19223,19306,18917,19359
16260,16763,16863,18458,20171,22579,22424,23132,23362,20793,20386,19443,19905,20148,20977,20747,21000,19981,18043,17330,17335,16419,17226,16669,17097,18666,19485,18955,18714,19482
16503,17341,17044,18336,19733,22163,22753,23753,23330,20457,20295,19269,19776,20588,21464,20532,20391,19664,18373,18067,17459,15633,16878,17250,17252,18225,19731,19486,18266,18801
16812,17066,16331,18155,20415,22682,22482,23336,23192,20403,20509,19768,19800,20014,21209,20830,20590,19661,18466,18051,17161,15430,17047,17600,17441,18043,19328,19284,18466,19243
16337,16681,16579,18513,20273,22461,22689,23461,22878,20282,20790,19886,19740,20024,20993,20572,20954,20127,18134,17594,17399,15646,16793,17672,17861,17859,18720,19327,19106,19461
16657,17644,16875,17686,19594,22824,23281,23479,22675,20219,20682,19758,19855,20280,21062,20404,20800,20135,18146,17548,17582,15996,16657,17014,17631,18468,19367,19228,18383,18882
16100,17356,16840,18044,20333,22745,22224,23176,23442,20617,20565,19696,19443,19833,21578,21105,20508,19634,18211,17602,17553,16233,16727,16847,17688,18371,18969,19437,19064,18867
16932,17169,16287,17835,20113,23018,23106,23160,22537,20476,20896,19559,19734,20531,21144,20112,20584,20249,18535,17870,17222,15224,16705,17904,17969,17926,18899,19180,18582,19354
16702,17149,16354,17926,20425,22944,22478,23153,23192,20459,20477,19801,19902,19995,21025,20726,20843,19944,18162,17601,17505,15980,16673,17037,17815,18528,19003,18953,18692,19368
16419,17042,16735,18173,20103,22806,22763,23024,22812,20786,21008,19486,19340,20156,21423,20672,20683,20051,18226,17364,17299,16239,17128,16951,17254,18364,19390,19230,18666,19221
16108,17382,17398,18102,19327,22450,23247,23607,22816,20355,20712,19573,19517,20231,21601,20811,20295,19501,18456,18147,17454,15611,16706,17191,17626,18386,19240,19268,18743,18949
16445,17122,16866,18503,20055,22210,22573,23556,23155,20539,20737,19513,19428,20097,21378,20931,20944,19677,17643,17622,18013,16226,16631,16841,17329,18347,19626,19486,18427,18897
16307,17424,16686,17782,20221,23009,22567,23082,23126,20585,20618,19635,19656,20155,21320,20600,20597,20040,18290,17530,17503,15995,16573,17137,18003,18278,18722,19316,19058,18996
16279,17198,16868,18264,20137,22535,22481,23279,23230,20699,20686,19436,19396,20169,21595,20843,20489,19714,18252,17715,17463,16008,16906,17075,17400,18219,19328,19481,18737,18931
16475,17264,16718,18283,20193,22356,22455,23598,23345,20377,20415,19591,19785,20263,21191,20561,20829,20029,17975,17495,17721,16102,16659,17059,17577,18208,19297,19513,18612,18867
16388,17443,17236,18105,19296,22262,23405,23987,22682,19925,20707,19846,19670,20248,21375,20522,20524,19928,18237,17721,17678,15969,16500,16903,17733,18605,19312,19148,18504,18952
16504,16800,16807,18629,19958,22249,22868,23542,22829,20410,20844,19701,19620,20038,21089,20791,20994,19851,18018,17675,17339,15840,17278,17378,16958,17988,19724,19464,18417,19208
16167,16770,16814,18505,20192,22585,22609,23035,22889,20942,21076,19309,19190,20213,21502,20775,20798,19839,17904,17612,17742,15990,16664,17197,17689,18151,18985,19330,19025,19311
16438,17267,17004,18214,19742,22424,22907,23563,23042,20391,20533,19576,19763,20258,21258,20646,20623,19828,18319,17769,17301,15865,17090,17155,17175,18267,19628,19383,18424,18957
16405,17167,16674,18069,20275,22865,22488,23020,23137,20722,20686,19624,19636,19969,21139,20841,20969,19981,17949,17294,17530,16415,16972,16761,17341,18475,19337,19237,18708,19125
16500,17266,17071,18100,19507,22492,23200,23612,22842,20267,20570,19703,19856,20140,21089,20801,20877,19622,17923,17944,17852,15871,16489,16885,17642,18725,19421,18941,18407,19196
16434,17463,16979,17909,19714,22643,22994,23560,22954,20199,20570,19813,19761,20143,21282,20555,20553,20105,18385,17376,17333,16320,16910,16679,17448,18701,19385,19097,18545,19001
16260,17618,17276,17893,19446,22604,23104,23522,23006,20397,20486,19512,19719,20368,21523,20595,20164,19735,18808,17985,16957,15641,17227,17295,17185,18193,19560,19502,18527,18706
16042,17489,17404,18244,19604,22400,22819,23362,23071,20743,20779,19378,19349,20085,21485,21062,20847,19555,17748,17612,17823,16362,16947,16720,16969,18290,19840,19765,18520,18497
16497,17532,16888,17914,19849,22714,22899,23356,22897,20438,20806,19719,19459,19972,21480,20962,20548,19594,18257,17873,17440,15859,16935,17146,17306,18223,19544,19510,18443,18752
16571,17562,16484,17718,20317,23112,22656,22914,22839,20773,21002,19458,19324,20358,21527,20316,20441,20386,18553,17259,17034,16021,17203,17424,17364,17784,19236,19806,18696,18675
15980,17109,17031,18361,20130,22621,22450,22992,23191,21020,20760,19267,19459,20146,21260,20936,21042,19686,17705,17679,17793,15970,16817,17305,17414,17844,19200,19808,19017,18820
16274,16649,17147,18725,19657,22028,22871,23810,23223,20329,20254,19465,20052,20463,21010,20439,20855,20004,18040,17565,17662,16204,16681,16616,17551,18973,19341,18616,18627,19677
16114,17536,17373,18038,19465,22406,22952,23691,23223,20326,20302,19483,19829,20456,21423,20457,20366,19974,18449,17583,17416,16193,16791,16709,17507,18659,19350,19236,18687,18818
16414,16987,16654,18413,20372,22439,22326,23443,23292,20356,20621,19919,19561,19742,21363,21001,20611,19879,18416,17371,16997,16315,17497,16917,16914,18283,19599,19385,18609,19115
16388,17142,16839,18181,20005,22712,22752,23130,22999,20755,20647,19392,19806,20358,20948,20431,21086,20249,17941,17263,17449,16230,17104,17055,17186,18192,19487,19431,18610,19043
16333,17504,17155,18039,19680,22544,22826,23477,23210,20428,20377,19642,19848,20059,21236,20921,20615,19603,18365,17841,17169,15944,17332,17040,16879,18283,19855,19519,18367,18721
16659,17238,16769,18231,19982,22449,22694,23460,23184,20592,20488,19281,19717,20630,21360,20216,20502,20296,18446,17301,17159,16283,17259,16838,16980,18465,19837,19285,18211,19002
16313,16981,17047,18535,19850,22254,22732,23458,23100,20698,20686,19284,19515,20370,21341,20674,20891,19862,17752,17506,17917,16334,16664,16667,17360,18608,19557,19188,18520,19145
15897,17151,17239,18338,19911,22476,22494,23268,23394,20794,20461,19298,19560,20277,21555,20813,20408,19674,18407,17774,17288,15976,17046,17074,17352,18233,19227,19471,19006,18948
16343,17069,16804,18128,20067,22894,22779,22919,22794,20871,21050,19431,19226,20197,21684,20643,20213,20033,18896,17486,16540,15993,17804,17272,16801,18066,19581,19423,18665,19141
16359,16868,16736,18536,20174,22182,22560,23791,23127,20093,20722,19973,19444,19833,21503,20965,20610,19722,18039,17646,17851,16153,16347,16789,17990,18664,18904,18963,18881,19387
16230,17370,17101,18154,19827,22472,22690,23489,23243,20465,20478,19583,19669,20126,21380,20836,20616,19732,18167,17655,17542,16170,16859,16814,17360,18478,19447,19360,18639,18861
16473,17547,16847,17744,19837,22857,22862,23310,23183,20571,20237,19219,20047,20918,21255,19850,20245,20417,18864,17618,16981,15660,16933,17417,17713,18184,19064,19320,18706,18935
16742,17035,16443,18419,20265,22182,22633,23903,23037,19987,20703,19909,19574,20135,21360,20528,20678,20080,18043,17538,17845,15998,16316,17080,17997,18382,19030,19181,18580,19208
16007,17028,17068,18348,19926,22589,22778,23173,22915,20779,20856,19321,19463,20470,21409,20289,20535,20374,18530,17239,16928,16088,17423,17346,17167,17864,19223,19655,19023,19002
16560,17253,16739,18037,19925,22687,22953,23341,22757,20519,20964,19501,19299,20351,21665,20508,20357,19979,18356,17645,17558,15979,16569,16991,17798,18520,19136,19092,18611,19162
16237,17253,17225,18279,19676,22287,22659,23598,23528,20641,20122,19076,19790,20732,21647,20486,20110,19636,18577,18058,17465,15810,16649,16859,17611,18741,19354,19012,18597,19096
16229,17266,17192,18045,19669,22697,22788,23254,23351,20672,20119,19391,20160,20290,20956,20768,20826,19638,18170,17886,17439,15942,16949,16864,17315,18675,19480,19012,18602,19164
16289,17328,16954,18241,19972,22460,22682,23427,23051,20519,20808,19596,19324,20053,21666,20933,20360,19594,18467,17920,17182,15698,17202,17456,17139,17834,19519,19810,18632,18695
16265,17444,16986,18092,19956,22459,22568,23642,23407,20205,20217,19810,19988,20077,21142,20684,20631,19957,18391,17539,17215,16082,17101,17050,17301,18230,19380,19527,18700,18768
